start_zip,end_zip,year,number_of_rides,avg_ride_duration_min
60649,60609,2022,12,50.1
60649,60609,2023,5,34.37
60649,60609,2024,3,34.47
60649,60610,2020,30,90.38
60649,60610,2021,41,98.11
60649,60610,2022,28,82.65
60649,60610,2023,31,96.35
60649,60610,2024,43,77.82
60649,60611,2020,47,127.73
60649,60611,2021,100,77.96
60649,60611,2022,60,65.63
60649,60611,2023,83,87.7
60649,60611,2024,81,78.45
60649,60612,2020,4,10942.06
60649,60612,2021,8,110.61
60649,60612,2022,2,66.54
60649,60612,2023,2,79.88
60649,60612,2024,13,66.78
60649,60613,2020,8,102.37
60649,60613,2021,9,126.56
60649,60613,2022,2,110.38
60649,60613,2023,4,77.97
60649,60613,2024,5,115.03
60649,60614,2020,11,92.38
60649,60614,2021,28,70.24
60649,60614,2022,8,77.94
60649,60614,2023,8,97.91
60649,60614,2024,12,70.59
60649,60615,2020,1309,40.65
60649,60615,2021,1879,29.36
60649,60615,2022,1355,29.95
60649,60615,2023,1234,30.22
60649,60615,2024,1105,26.23
60649,60616,2020,309,192.89
60649,60616,2021,382,47.17
60649,60616,2022,76,43.86
60649,60616,2023,101,48.89
60649,60616,2024,111,47.23
60649,60617,2020,87,29.01
60649,60617,2021,524,25.38
60649,60617,2022,310,23.8
60649,60617,2023,202,29.59
60649,60617,2024,265,25.37
60649,60618,2020,1,232.53
60649,60618,2022,1,83.97
60649,60619,2020,423,32.72
60649,60619,2021,861,46.57
60649,60619,2022,488,21.27
60649,60619,2023,291,21.16
60649,60619,2024,212,24.22
60649,60621,2020,50,181.06
60649,60621,2021,148,106.85
60649,60621,2022,46,24.36
60649,60621,2023,60,20.43
60649,60621,2024,62,24.64
60649,60622,2020,4,160.12
60649,60622,2021,5,120.69
60649,60622,2022,2,82.16
60649,60622,2023,1,97.82
60649,60622,2024,2,69.4
60649,60623,2020,5,66.53
60649,60623,2021,1,72.47
60649,60623,2022,1,94.08
60649,60623,2023,1,87.38
60649,60624,2020,1,91.52
60649,60624,2021,1,196.73
60649,60624,2022,1,95.37
60649,60624,2024,2,66.54
60649,60626,2021,1,77.97
60649,60626,2023,1,130.37
60649,60626,2024,2,123.21
60649,60628,2020,10,185.86
60649,60628,2021,48,50.03
60649,60628,2022,14,45.65
60649,60628,2023,4,114.58
60649,60628,2024,4,56.05
60649,60629,2021,3,36.91
60649,60629,2022,2,35.26
60649,60629,2023,1,69.97
60649,60629,2024,2,28.82
60649,60631,2024,1,28.92
60649,60632,2021,4,44.19
60649,60632,2023,15,41.75
60649,60632,2024,2,39.32
60649,60633,2020,1,30.03
60649,60633,2021,20,45.51
60649,60633,2022,2,33.1
60649,60633,2023,3,62.44
60649,60633,2024,6,48.1
60649,60636,2020,36,56.36
60649,60636,2021,116,34.07
60649,60636,2022,76,35.36
60649,60636,2023,41,32.46
60649,60636,2024,29,33.73
60649,60637,2020,1135,87.0
60649,60637,2021,1434,64.53
60649,60637,2022,1084,19.55
60649,60637,2023,951,19.45
60649,60637,2024,926,21.79
60649,60640,2020,12,161.27
60649,60640,2021,13,121.63
60649,60640,2022,8,113.01
60649,60640,2023,25,139.49
60649,60640,2024,10,135.55
60649,60642,2021,4,88.24
60649,60642,2022,10,51.82
60649,60642,2023,3,62.31
60649,60642,2024,3,69.86
60649,60643,2020,57,32.93
60649,60643,2021,109,37.55
60649,60643,2022,16,53.71
60649,60643,2023,57,32.3
60649,60643,2024,7,44.57
60649,60644,2021,1,117.48
60649,60646,2022,1,106.2
60649,60647,2020,3,103.9
60649,60647,2021,5,110.93
60649,60647,2022,2,107.71
60649,60647,2024,4,98.71
60649,60649,2020,7200,62.19
60649,60649,2021,10668,29.42
60649,60649,2022,7035,22.26
60649,60649,2023,4636,22.75
60649,60649,2024,5022,20.48
60649,60651,2021,2,82.6
60649,60652,2021,2,44.94
60649,60653,2020,329,44.25
60649,60653,2021,397,47.48
60649,60653,2022,214,38.83
60649,60653,2023,117,44.62
60649,60653,2024,90,49.17
60649,60655,2022,1,111.45
60649,60657,2020,7,92.31
60649,60657,2021,6,100.73
60649,60657,2022,11,95.85
60649,60657,2023,3,105.83
60649,60657,2024,10,70.25
60649,60660,2020,2,219.93
60649,60660,2021,5,87.19
60649,60660,2022,1,212.2
60649,60660,2023,6,131.0
60649,60660,2024,4,122.42
60649,60661,2020,12,113.06
60649,60661,2021,23,81.13
60649,60661,2022,14,69.79
60649,60661,2023,24,75.26
60649,60661,2024,28,63.19
60649,60678,2020,47,75.23
60649,60678,2021,102,65.4
60649,60678,2022,88,74.08
60649,60678,2023,65,78.94
60649,60678,2024,97,64.39
60649,60803,2021,1,38.68
60649,60803,2022,2,66.63
60649,60803,2024,1,64.78
60649,60805,2022,1,118.38
60651,60602,2020,1,46.3
60651,60602,2021,9,53.99
60651,60602,2022,14,74.11
60651,60602,2023,15,93.26
60651,60602,2024,8,103.87
60651,60604,2020,2,168.9
60651,60604,2021,3,60.91
60651,60604,2022,9,86.08
60651,60604,2023,4,100.88
60651,60604,2024,17,44.05
60651,60607,2020,2,88.83
60651,60607,2021,16,83.62
60651,60607,2022,21,37.48
60651,60607,2023,20,37.22
60651,60607,2024,19,40.61
60651,60608,2020,1,106.58
60651,60608,2021,4,38.74
60651,60608,2022,6,39.46
60651,60608,2023,4,36.98
60651,60608,2024,7,31.61
60651,60609,2021,1,80.87
60651,60609,2022,1,62.0
60651,60609,2024,1,61.23
60651,60610,2020,6,63.94
60651,60610,2021,24,45.93
60651,60610,2022,109,35.68
60651,60610,2023,32,49.2
60651,60610,2024,97,33.25
60651,60611,2020,6,274.4
60651,60611,2021,20,61.44
60651,60611,2022,76,41.76
60651,60611,2023,88,31.56
60651,60611,2024,36,63.27
60651,60612,2020,16,33.24
60651,60612,2021,51,557.47
60651,60612,2022,93,172.32
60651,60612,2023,39,27.2
60651,60612,2024,61,33.56
60651,60613,2021,13,774.86
60651,60613,2022,17,44.98
60651,60613,2023,12,29.42
60651,60613,2024,16,41.5
60651,60614,2020,4,40.33
60651,60614,2021,27,45.31
60651,60614,2022,37,30.2
60651,60614,2023,74,24.11
60651,60614,2024,98,27.68
60651,60615,2020,1,111.98
60651,60615,2023,2,49.34
60651,60616,2021,1,49.53
60651,60616,2022,8,48.46
60651,60616,2024,3,41.69
60651,60618,2020,13,44.1
60651,60618,2021,121,22.24
60651,60618,2022,114,23.1
60651,60618,2023,94,17.74
60651,60618,2024,155,20.44
60651,60619,2020,1,91.65
60651,60619,2024,1,65.44
60651,60622,2020,42,46.49
60651,60622,2021,110,23.64
60651,60622,2022,173,19.97
60651,60622,2023,104,23.9
60651,60622,2024,205,22.68
60651,60623,2020,2,30.1
60651,60623,2021,82,32.62
60651,60623,2022,48,34.3
60651,60623,2023,20,46.09
60651,60623,2024,21,39.26
60651,60624,2020,95,43.83
60651,60624,2021,740,19.49
60651,60624,2022,599,16.35
60651,60624,2023,290,17.94
60651,60624,2024,296,17.67
60651,60625,2020,2,38.65
60651,60625,2021,9,39.03
60651,60625,2022,13,44.03
60651,60625,2023,6,34.16
60651,60625,2024,17,35.52
60651,60626,2021,4,61.66
60651,60626,2022,2,57.72
60651,60626,2023,2,58.16
60651,60626,2024,4,50.4
60651,60629,2021,1,48.27
60651,60629,2024,1,56.61
60651,60630,2021,3,30.47
60651,60630,2022,9,29.32
60651,60630,2024,6,33.71
60651,60631,2023,1,49.82
60651,60632,2021,4,31.34
60651,60632,2022,2,31.52
60651,60632,2023,1,27.28
60651,60632,2024,3,52.61
60651,60634,2020,5,37.23
60651,60634,2021,142,23.93
60651,60634,2022,164,20.22
60651,60634,2023,30,18.41
60651,60634,2024,27,36.18
60651,60636,2021,1,51.4
60651,60636,2023,1,123.47
60651,60636,2024,1,107.89
60651,60637,2023,1,122.13
60651,60639,2020,2,24.88
60651,60639,2021,542,15.67
60651,60639,2022,895,14.64
60651,60639,2023,449,11.56
60651,60639,2024,394,11.87
60651,60640,2020,2,73.58
60651,60640,2021,16,40.92
60651,60640,2022,7,40.18
60651,60640,2023,9,43.47
60651,60640,2024,185,40.39
60651,60641,2020,5,66.05
60651,60641,2021,183,21.06
60651,60641,2022,218,18.79
60651,60641,2023,83,16.66
60651,60641,2024,132,13.58
60651,60642,2020,8,57.56
60651,60642,2021,7,32.55
60651,60642,2022,47,31.48
60651,60642,2023,25,25.16
60651,60642,2024,28,24.24
60651,60644,2020,235,257.18
60651,60644,2021,879,29.33
60651,60644,2022,707,15.3
60651,60644,2023,428,12.87
60651,60644,2024,366,15.25
60651,60645,2021,3,55.16
60651,60645,2022,2,64.22
60651,60645,2023,1,45.13
60651,60645,2024,2,38.02
60651,60647,2020,66,55.36
60651,60647,2021,648,19.77
60651,60647,2022,760,15.85
60651,60647,2023,438,15.31
60651,60647,2024,924,14.55
60651,60651,2020,817,72.03
60651,60651,2021,4485,22.04
60651,60651,2022,3543,17.87
60651,60651,2023,1479,15.04
60651,60651,2024,2128,13.06
60651,60653,2021,1,63.97
60651,60656,2022,1,45.58
60651,60656,2023,1,30.67
60651,60657,2020,2,50.94
60651,60657,2021,7,42.81
60651,60657,2022,12,32.69
60651,60657,2023,35,34.13
60651,60657,2024,33,34.95
60651,60659,2021,4,38.5
60651,60659,2022,1,103.93
60651,60659,2023,1,42.85
60651,60659,2024,1,183.06
60651,60660,2020,1,62.05
60651,60660,2021,1,62.77
60651,60660,2022,1,38.38
60651,60660,2023,2,43.0
60651,60660,2024,6,48.47
60651,60661,2020,20,36.66
60651,60661,2021,13,35.3
60651,60661,2022,33,36.07
60651,60661,2023,11,30.56
60651,60661,2024,22,43.33
60651,60666,2021,1,93.38
60651,60678,2022,7,57.63
60651,60678,2023,1,30.77
60651,60678,2024,6,98.4
60651,60701,2023,4,36.72
60651,60706,2021,8,33.85
60651,60706,2022,6,34.71
60651,60706,2023,8,27.8
60651,60706,2024,18,25.74
60651,60707,2020,4,36.85
60651,60707,2021,88,18.32
60651,60707,2022,108,21.71
60651,60707,2023,65,15.64
60651,60707,2024,46,20.39
60651,60804,2022,1,66.75
60652,60608,2021,1,32.1
60652,60608,2022,1,73.02
60652,60608,2024,1,57.18
60652,60609,2020,1,39.1
60652,60609,2024,3,37.72
60652,60611,2023,2,20.76
60652,60614,2023,1,305.52
60652,60615,2024,1,35.37
60652,60616,2024,1,42.85
60652,60617,2021,1,37.73
60652,60619,2020,9,28.68
60652,60619,2021,10,46.64
60652,60619,2022,3,26.07
60652,60619,2023,4,21.7
60652,60619,2024,3,24.17
60652,60623,2021,2,38.55
60652,60623,2023,1,85.9
60652,60623,2024,1,39.98
60652,60628,2020,3,34.93
60652,60628,2021,8,30.99
60652,60628,2022,19,26.75
60652,60628,2023,3,37.97
60652,60628,2024,2,37.93
60652,60629,2020,2,46.18
60652,60629,2021,1,39.48
60652,60629,2022,2,41.78
60652,60629,2023,25,15.43
60652,60629,2024,75,12.56
60652,60632,2021,18,37.5
60652,60632,2022,7,35.34
60652,60632,2023,8,38.81
60652,60632,2024,3,28.46
60652,60636,2020,2,17.42
60652,60636,2021,6,48.64
60652,60636,2022,3,28.31
60652,60636,2023,24,16.17
60652,60636,2024,61,16.61
60652,60637,2023,1,41.68
60652,60638,2021,1,60.42
60652,60643,2020,5,23.75
60652,60643,2021,76,21.11
60652,60643,2022,70,21.01
60652,60643,2023,38,16.13
60652,60643,2024,45,18.17
60652,60647,2023,2,68.24
60652,60649,2023,1,36.55
60652,60649,2024,1,65.93
60652,60651,2024,1,55.43
60652,60652,2020,5,10.79
60652,60652,2021,119,24.57
60652,60652,2022,208,24.41
60652,60652,2023,190,14.48
60652,60652,2024,274,25.78
60652,60653,2022,1,32.37
60652,60655,2020,1,15.33
60652,60655,2021,7,21.16
60652,60655,2022,5,12.71
60652,60655,2023,24,16.98
60652,60655,2024,5,23.86
60652,60661,2023,2,136.66
60652,60803,2021,17,17.9
60652,60803,2022,34,18.01
60652,60803,2023,18,11.69
60652,60803,2024,29,13.08
60652,60804,2021,3,79.93
60652,60804,2022,2,24.72
60652,60804,2023,23,14.89
60652,60804,2024,39,13.88
60652,60805,2020,1,30.37
60652,60805,2021,6,37.11
60652,60805,2022,6,27.92
60652,60805,2023,16,21.53
60652,60805,2024,4,8.06
60653,60602,2020,404,55.03
60653,60602,2021,385,54.44
60653,60602,2022,447,33.21
60653,60602,2023,258,32.43
60653,60602,2024,240,34.38
60653,60604,2020,1565,36.87
60653,60604,2021,1699,35.22
60653,60604,2022,2027,29.07
60653,60604,2023,1753,26.59
60653,60604,2024,1471,26.83
60653,60607,2020,216,37.85
60653,60607,2021,230,37.23
60653,60607,2022,213,35.82
60653,60607,2023,169,32.24
60653,60607,2024,191,31.43
60653,60608,2020,228,38.82
60653,60608,2021,358,26.4
60653,60608,2022,362,27.4
60653,60608,2023,370,24.01
60653,60608,2024,263,22.45
60653,60609,2020,221,28.01
60653,60609,2021,402,19.29
60653,60609,2022,223,20.3
60653,60609,2023,271,16.0
60653,60609,2024,194,16.73
60653,60610,2020,291,58.25
60653,60610,2021,427,118.02
60653,60610,2022,369,46.38
60653,60610,2023,348,46.45
60653,60610,2024,291,48.42
60653,60611,2020,813,71.64
60653,60611,2021,1116,49.01
60653,60611,2022,943,43.16
60653,60611,2023,806,44.44
60653,60611,2024,837,39.51
60653,60612,2020,55,1539.36
60653,60612,2021,52,583.99
60653,60612,2022,49,49.23
60653,60612,2023,19,36.33
60653,60612,2024,34,40.08
60653,60613,2020,12,64.9
60653,60613,2021,80,61.4
60653,60613,2022,45,63.58
60653,60613,2023,47,58.41
60653,60613,2024,44,64.57
60653,60614,2020,83,58.64
60653,60614,2021,208,51.66
60653,60614,2022,139,54.6
60653,60614,2023,143,46.81
60653,60614,2024,127,50.62
60653,60615,2020,4204,31.9
60653,60615,2021,6633,26.31
60653,60615,2022,5305,20.43
60653,60615,2023,4265,19.46
60653,60615,2024,3761,18.56
60653,60616,2020,4820,29.72
60653,60616,2021,6504,23.81
60653,60616,2022,6516,15.2
60653,60616,2023,8739,14.8
60653,60616,2024,7546,13.76
60653,60617,2020,1,38.57
60653,60617,2021,2,74.74
60653,60617,2022,5,125.18
60653,60617,2023,1,47.15
60653,60617,2024,1,31.74
60653,60618,2020,2,68.66
60653,60618,2021,4,82.34
60653,60618,2022,8,69.31
60653,60618,2023,4,65.31
60653,60618,2024,1,63.18
60653,60619,2020,68,38.17
60653,60619,2021,82,265.67
60653,60619,2022,62,35.72
60653,60619,2023,21,32.4
60653,60619,2024,24,37.97
60653,60621,2020,63,36.68
60653,60621,2021,151,30.0
60653,60621,2022,32,39.52
60653,60621,2023,32,37.62
60653,60621,2024,21,27.93
60653,60622,2020,25,73.72
60653,60622,2021,56,56.63
60653,60622,2022,48,55.06
60653,60622,2023,32,54.03
60653,60622,2024,18,47.29
60653,60623,2020,13,42.53
60653,60623,2021,30,44.31
60653,60623,2022,6,49.29
60653,60623,2023,9,66.2
60653,60623,2024,2,57.55
60653,60624,2020,3,64.58
60653,60624,2021,8,67.61
60653,60624,2022,6,65.74
60653,60624,2023,2,74.88
60653,60624,2024,2,48.76
60653,60625,2021,3,98.77
60653,60625,2022,4,83.81
60653,60625,2023,3,63.95
60653,60626,2020,3,170.85
60653,60626,2021,3,73.26
60653,60626,2022,3,116.9
60653,60628,2020,2,37.78
60653,60628,2021,12,70.67
60653,60628,2022,3,84.43
60653,60628,2023,2,61.95
60653,60629,2020,1,35.88
60653,60629,2021,4,34.36
60653,60629,2022,1,41.1
60653,60629,2023,2,60.82
60653,60629,2024,2,47.02
60653,60632,2021,10,39.45
60653,60632,2022,9,29.57
60653,60632,2024,9,31.74
60653,60633,2020,2,86.68
60653,60633,2023,1,424.28
60653,60633,2024,1,65.77
60653,60636,2020,38,36.92
60653,60636,2021,48,60.04
60653,60636,2022,31,34.81
60653,60636,2023,15,59.24
60653,60636,2024,5,42.31
60653,60637,2020,514,40.94
60653,60637,2021,742,29.66
60653,60637,2022,592,30.41
60653,60637,2023,454,29.1
60653,60637,2024,511,28.38
60653,60638,2022,1,61.95
60653,60639,2022,2,65.48
60653,60639,2024,2,103.51
60653,60640,2020,25,94.88
60653,60640,2021,89,85.05
60653,60640,2022,38,70.52
60653,60640,2023,46,77.82
60653,60640,2024,35,56.63
60653,60641,2021,2,64.92
60653,60642,2020,24,66.27
60653,60642,2021,29,49.71
60653,60642,2022,29,34.44
60653,60642,2023,27,54.0
60653,60642,2024,17,39.3
60653,60643,2020,1,34.08
60653,60643,2021,11,52.18
60653,60643,2022,4,41.0
60653,60643,2023,3,63.02
60653,60644,2020,2,153.64
60653,60644,2021,3,65.39
60653,60645,2021,2,80.76
60653,60645,2022,1,66.4
60653,60645,2024,6,90.64
60653,60647,2020,12,76.92
60653,60647,2021,24,63.42
60653,60647,2022,20,124.08
60653,60647,2023,30,47.22
60653,60647,2024,37,53.8
60653,60649,2020,309,48.33
60653,60649,2021,284,38.62
60653,60649,2022,232,37.53
60653,60649,2023,158,37.14
60653,60649,2024,123,47.95
60653,60651,2022,1,115.7
60653,60651,2023,1,57.3
60653,60651,2024,1,53.3
60653,60652,2021,1,68.45
60653,60653,2020,12238,62.02
60653,60653,2021,12878,42.47
60653,60653,2022,9897,29.56
60653,60653,2023,8155,24.97
60653,60653,2024,6752,22.87
60653,60657,2020,38,89.98
60653,60657,2021,82,61.48
60653,60657,2022,52,61.0
60653,60657,2023,52,70.55
60653,60657,2024,59,50.56
60653,60659,2021,3,75.61
60653,60659,2024,2,126.9
60653,60660,2020,2,86.32
60653,60660,2021,12,66.02
60653,60660,2022,8,82.34
60653,60660,2023,3,80.27
60653,60660,2024,8,77.13
60653,60661,2020,238,38.82
60653,60661,2021,297,43.38
60653,60661,2022,297,35.17
60653,60661,2023,202,37.6
60653,60661,2024,235,33.86
60653,60678,2020,1121,39.07
60653,60678,2021,1379,36.28
60653,60678,2022,1099,37.62
60653,60678,2023,844,35.4
60653,60678,2024,857,35.92
60653,60706,2023,1,134.28
60653,60707,2023,1,95.67
60653,60804,2022,1,35.43
60655,60619,2021,2,56.12
60655,60619,2022,1,48.45
60655,60628,2020,2,26.49
60655,60628,2021,13,27.13
60655,60628,2022,23,35.41
60655,60643,2021,8,74.54
60655,60643,2022,6,22.37
60655,60643,2023,9,13.41
60655,60643,2024,2,9.37
60655,60652,2020,2,10.04
60655,60652,2021,6,45.87
60655,60652,2022,4,20.4
60655,60652,2023,9,13.7
60655,60652,2024,1,12.81
60655,60655,2021,12,14.43
60655,60655,2022,21,14.34
60655,60655,2023,7,17.3
60655,60655,2024,16,16.53
60655,60803,2020,1,26.02
60655,60803,2021,18,20.56
60655,60803,2022,11,7.29
60655,60803,2023,7,15.9
60655,60803,2024,6,24.72
60655,60804,2021,1,52.47
60655,60805,2020,1,15.43
60655,60805,2021,7,22.39
60655,60805,2022,1,17.85
60655,60805,2023,2,10.45
60656,60610,2023,2,5.58
60656,60610,2024,2,64.17
60656,60612,2023,1,68.3
60656,60612,2024,1,145.25
60656,60613,2023,5,48.03
60656,60613,2024,2,78.84
60656,60614,2023,2,26.46
60656,60614,2024,1,81.85
60656,60618,2021,1,26.07
60656,60618,2022,4,39.0
60656,60618,2023,3,31.56
60656,60618,2024,2,41.58
60656,60622,2023,1,36.2
60656,60624,2022,1,50.97
60656,60624,2024,1,67.87
60656,60625,2021,1,84.63
60656,60625,2023,4,31.09
60656,60625,2024,2,31.21
60656,60630,2021,1,48.02
60656,60630,2022,2,47.97
60656,60630,2023,1,18.17
60656,60630,2024,10,27.72
60656,60631,2022,36,21.78
60656,60631,2023,87,12.76
60656,60631,2024,130,14.79
60656,60634,2021,35,26.03
60656,60634,2022,45,11.52
60656,60634,2023,39,16.5
60656,60634,2024,74,17.36
60656,60638,2022,1,114.75
60656,60639,2021,2,33.3
60656,60639,2022,3,36.29
60656,60639,2023,2,22.68
60656,60639,2024,6,42.35
60656,60640,2021,1,49.53
60656,60640,2022,2,52.75
60656,60640,2023,3,38.24
60656,60640,2024,7,52.25
60656,60641,2021,3,24.11
60656,60641,2022,8,33.34
60656,60641,2023,15,22.07
60656,60641,2024,12,29.86
60656,60642,2024,1,50.97
60656,60644,2020,1,39.63
60656,60644,2023,1,75.37
60656,60644,2024,1,54.72
60656,60645,2023,1,97.62
60656,60645,2024,2,56.47
60656,60646,2023,13,20.84
60656,60646,2024,12,20.5
60656,60647,2023,3,41.22
60656,60647,2024,4,37.75
60656,60651,2022,3,52.75
60656,60651,2023,1,39.37
60656,60656,2020,1,2.0
60656,60656,2021,99,39.54
60656,60656,2022,74,16.5
60656,60656,2023,541,11.38
60656,60656,2024,503,15.2
60656,60657,2021,1,48.92
60656,60657,2024,2,50.45
60656,60659,2022,2,61.52
60656,60659,2023,1,32.28
60656,60659,2024,1,25.74
60656,60660,2024,3,43.46
60656,60661,2023,1,7.45
60656,60666,2020,2,87.35
60656,60666,2022,1,12.1
60656,60666,2023,14,23.39
60656,60666,2024,7,35.23
60656,60678,2023,2,105.71
60656,60701,2023,52,13.64
60656,60701,2024,133,14.79
60656,60706,2021,13,17.66
60656,60706,2022,47,15.48
60656,60706,2023,69,15.47
60656,60706,2024,73,12.76
60656,60707,2021,4,82.93
60656,60707,2022,1,23.3
60656,60707,2023,1,14.75
60656,60707,2024,7,36.57
60657,60602,2020,3068,32.93
60657,60602,2021,3112,36.65
60657,60602,2022,3138,30.31
60657,60602,2023,3387,29.06
60657,60602,2024,4441,28.01
60657,60604,2020,1040,48.38
60657,60604,2021,1565,47.59
60657,60604,2022,1856,44.76
60657,60604,2023,1752,42.82
60657,60604,2024,1938,41.4
60657,60607,2020,544,40.67
60657,60607,2021,735,37.44
60657,60607,2022,811,34.71
60657,60607,2023,737,32.01
60657,60607,2024,706,30.5
60657,60608,2020,114,51.99
60657,60608,2021,135,38.17
60657,60608,2022,138,45.64
60657,60608,2023,129,45.38
60657,60608,2024,126,60.71
60657,60609,2020,12,1270.35
60657,60609,2021,22,1049.64
60657,60609,2022,5,100.77
60657,60609,2023,3,47.98
60657,60609,2024,1,50.08
60657,60610,2020,23965,24.41
60657,60610,2021,34830,24.11
60657,60610,2022,30490,21.91
60657,60610,2023,28791,20.9
60657,60610,2024,28717,20.76
60657,60611,2020,7529,35.9
60657,60611,2021,11234,35.14
60657,60611,2022,10563,33.18
60657,60611,2023,9564,30.78
60657,60611,2024,10856,30.26
60657,60612,2020,548,94.74
60657,60612,2021,883,56.95
60657,60612,2022,804,32.92
60657,60612,2023,864,30.88
60657,60612,2024,906,27.42
60657,60613,2020,41592,11.23
60657,60613,2021,67069,12.84
60657,60613,2022,69164,11.15
60657,60613,2023,74021,10.66
60657,60613,2024,67463,10.48
60657,60614,2020,61709,13.6
60657,60614,2021,103656,13.44
60657,60614,2022,106506,11.76
60657,60614,2023,104775,10.94
60657,60614,2024,95738,11.45
60657,60615,2020,75,91.15
60657,60615,2021,169,74.72
60657,60615,2022,179,67.92
60657,60615,2023,98,78.46
60657,60615,2024,129,70.83
60657,60616,2020,258,103.01
60657,60616,2021,440,55.71
60657,60616,2022,372,53.74
60657,60616,2023,381,55.11
60657,60616,2024,446,48.41
60657,60617,2022,2,173.0
60657,60618,2020,2178,26.52
60657,60618,2021,3960,31.31
60657,60618,2022,4089,23.8
60657,60618,2023,4095,19.62
60657,60618,2024,4371,18.49
60657,60619,2021,1,184.48
60657,60619,2022,1,103.32
60657,60619,2024,1,99.58
60657,60621,2022,2,64.16
60657,60621,2023,1,55.37
60657,60621,2024,7,78.16
60657,60622,2020,5745,21.44
60657,60622,2021,8831,24.29
60657,60622,2022,7694,21.87
60657,60622,2023,6744,21.15
60657,60622,2024,6594,21.47
60657,60623,2020,13,1704.75
60657,60623,2021,34,49.13
60657,60623,2022,33,100.95
60657,60623,2023,37,44.92
60657,60623,2024,23,63.44
60657,60624,2020,72,173.18
60657,60624,2021,158,44.28
60657,60624,2022,91,37.55
60657,60624,2023,71,37.47
60657,60624,2024,84,33.42
60657,60625,2020,2701,28.57
60657,60625,2021,3899,23.62
60657,60625,2022,4493,19.68
60657,60625,2023,4265,18.74
60657,60625,2024,4142,18.14
60657,60626,2020,830,60.49
60657,60626,2021,749,56.55
60657,60626,2022,729,38.36
60657,60626,2023,637,38.05
60657,60626,2024,739,38.71
60657,60629,2022,1,62.72
60657,60629,2024,2,102.43
60657,60630,2020,4,35.25
60657,60630,2021,56,31.75
60657,60630,2022,34,32.5
60657,60630,2023,47,32.25
60657,60630,2024,163,31.46
60657,60631,2023,7,43.66
60657,60631,2024,9,47.15
60657,60632,2022,2,42.7
60657,60632,2023,1,73.67
60657,60632,2024,1,54.09
60657,60634,2021,56,30.66
60657,60634,2022,71,30.9
60657,60634,2023,27,38.24
60657,60634,2024,28,38.71
60657,60636,2021,1,263.25
60657,60636,2022,2,111.78
60657,60636,2024,1,665.62
60657,60637,2020,20,1094.28
60657,60637,2021,26,81.24
60657,60637,2022,15,76.62
60657,60637,2023,20,73.42
60657,60637,2024,31,68.89
60657,60639,2020,5,28.62
60657,60639,2021,81,39.12
60657,60639,2022,85,30.42
60657,60639,2023,109,28.34
60657,60639,2024,132,29.41
60657,60640,2020,18127,22.01
60657,60640,2021,21580,22.31
60657,60640,2022,20962,18.95
60657,60640,2023,20772,18.4
60657,60640,2024,21460,18.13
60657,60641,2020,125,49.11
60657,60641,2021,261,34.56
60657,60641,2022,273,30.91
60657,60641,2023,295,30.23
60657,60641,2024,429,28.78
60657,60642,2020,1875,29.97
60657,60642,2021,2780,26.22
60657,60642,2022,3299,21.01
60657,60642,2023,3446,19.66
60657,60642,2024,3250,20.02
60657,60644,2020,3,60.6
60657,60644,2021,14,48.61
60657,60644,2022,10,62.48
60657,60644,2023,7,58.84
60657,60644,2024,5,38.29
60657,60645,2020,172,45.42
60657,60645,2021,252,66.37
60657,60645,2022,212,33.1
60657,60645,2023,178,38.73
60657,60645,2024,162,34.66
60657,60646,2021,4,71.16
60657,60646,2023,11,42.42
60657,60646,2024,6,36.25
60657,60647,2020,8872,24.97
60657,60647,2021,15357,22.04
60657,60647,2022,15212,18.36
60657,60647,2023,14898,16.88
60657,60647,2024,14767,16.51
60657,60649,2020,5,111.02
60657,60649,2021,13,168.4
60657,60649,2022,8,125.0
60657,60649,2023,9,84.02
60657,60649,2024,16,80.9
60657,60651,2020,6,66.99
60657,60651,2021,21,73.85
60657,60651,2022,35,39.25
60657,60651,2023,19,46.0
60657,60651,2024,47,40.91
60657,60653,2020,27,105.68
60657,60653,2021,74,54.15
60657,60653,2022,69,59.42
60657,60653,2023,48,59.4
60657,60653,2024,41,48.97
60657,60656,2021,1,75.75
60657,60656,2023,2,50.41
60657,60656,2024,1,47.81
60657,60657,2020,94272,16.71
60657,60657,2021,142131,13.54
60657,60657,2022,154842,10.64
60657,60657,2023,156262,9.59
60657,60657,2024,139061,10.27
60657,60659,2020,172,33.64
60657,60659,2021,307,32.2
60657,60659,2022,230,31.62
60657,60659,2023,243,27.99
60657,60659,2024,211,31.01
60657,60660,2020,1625,35.83
60657,60660,2021,1786,32.78
60657,60660,2022,1667,31.05
60657,60660,2023,1755,29.77
60657,60660,2024,1694,27.83
60657,60661,2020,5356,33.14
60657,60661,2021,6400,29.41
60657,60661,2022,7036,27.1
60657,60661,2023,9356,25.69
60657,60661,2024,10032,24.63
60657,60666,2021,1,121.65
60657,60666,2024,2,44.95
60657,60678,2020,1620,29.81
60657,60678,2021,2819,44.92
60657,60678,2022,3039,40.96
60657,60678,2023,2812,37.89
60657,60678,2024,3049,37.28
60657,60701,2021,1,46.63
60657,60701,2022,1,33.57
60657,60701,2023,2,42.75
60657,60701,2024,2,50.41
60657,60706,2020,1,98.5
60657,60706,2021,4,48.76
60657,60706,2022,2,55.23
60657,60706,2023,4,39.75
60657,60706,2024,10,41.86
